Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P095013,Latin America and Caribbean,Federative Republic of Brazil,Dropped,BR Municipal APL1: Cubatao - Guara,The development objective of the Guara Vermelho Project is to improve the living conditions of the inhabitants of Vila dos Pescadores through provision of a package of integrated basic services and to support the Municipality of Cubat„o to harmonize its land use regulations with those of the state and increase revenue collection.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P095013,,,,,0,,,0,,,Specific Investment Loan,A,,"Other Water Supply, Sanitation and Waste Management",,,,
P127333,Latin America and Caribbean,Republic of El Salvador,Dropped,Second Programmatic Public Finance and Social Progress Developent Policy Loan,"Project Development Objective (Note: will be disclosed in the MOS) The proposed operation, second in a series of two programmatic loans, supports the Borrower's efforts aimed at: (i) creating fiscal space for needed social spending; and (ii) protecting and socially including vulnerable segments of the population.  Board Schedule Comments",,,https://projects.worldbank.org/en/projects-operations/project-detail/P127333,,,,,0,,,0,,,Development Policy Lending,,,Central Government (Central Agencies),Social Protection,,,
P173158,Latin America and Caribbean,Jamaica,Dropped,Jamaica: Economic Resilience DPL II,The Program Development Objectives of this operation are to continue to: (a) Strengthen the Fiscal Framework and Inclusion; (b) Enha nce Fiscal and Financial Resilience against Natural Disaster Risks; and (c) Improve the Investment Climate for Sustainable Growth.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P173158,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P171291,Latin America and Caribbean,Sint Maarten,Dropped,"Sint Maarten First Public Finance, Social Insurance and Resilience Development Policy Operation",To support the Government of Sint Maarten in: (i) strengthening domestic resource mobilization and public financial management; (ii)  improving the financial sustainability of the social insurance system; and (iii) boosting resilience to natural disasters.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P171291,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P164055,Latin America and Caribbean,United Mexican States,Dropped,Energy for Sustainable Agricultural Development,Promote the adoption of renewable energy and energy efficiency technologies among target beneficiaries.,,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P164055,,,,,0,,,0,,,Investment Project Financing,B,,,,,,
P176323,Latin America and Caribbean,Central America,Pipeline,Gulf of Fonseca Transboundary Management of Coastal Natural Resources,"The project development objective is to improve the capacity of participating countries to manage the natural resources of the Gulf of Fonseca, including for climate change adaptation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P176323,,,,,5000000,,,5000000,,,Investment Project Financing,,,,,,,
P178993,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,"Mato Grosso Resilient, Inclusive, and Sustainable Learning Project","The objective of the Project is to support the State of Mato Grosso to improve teaching practices, teachersí digital readiness, and schoolsí learning environments.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178993,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179046,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,Progest„o Acre: Public Sector Management Efficiency,Improve efficiency in public resource management in selected departments of the State of Acre.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179046,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179210,Latin America and Caribbean,Organization of Eastern Caribbean States,Pipeline,OECS- Skills and Innovation Project,"The Project Development Objective is to enhance skills and foster regional harmonization, academic excellence, and innovation in pos t-secondary education.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P179210,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179214,Latin America and Caribbean,Republic of Peru,Pipeline,Peru: Enabling a Green and Resilient Development DPF II,"The Program Development Objective is to support Government policies to: (i) strengthen the foundations for a green economic recovery , (ii) build resilience and enhance climate change adaptation and (iii) transition towards a greener economy in selected sectors",,,https://projects.worldbank.org/en/projects-operations/project-detail/P179214,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P179367,Latin America and Caribbean,Oriental Republic of Uruguay,Pipeline,Uruguay Green and Resilient Growth DPL,"The Program Development Objective is to promote i) greening of the economy, and ii) stronger and more resilient growth.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P179367,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P179642,Latin America and Caribbean,Jamaica,Pipeline,Kingston Waterfront Improvement Project,"Revitalize Kingston's downtown waterfront area, improve economic development opportunities, and enhance the institutional capacity t o enable future private sector-led redevelopment.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P179642,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178553,Latin America and Caribbean,Argentine Republic,Pipeline,Argentina: Clean Energy for Vulnerable Households and Communities,The proposed PDO is to expand energy access and increase energy efficiency in vulnerable households and communities and to respond p romptly and effectively in case of an Eligible Crisis or Emergency.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P178553,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178567,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,PiauÌ Health and Social Protection Development Project,"To strengthen health surveillance, social protection, and employment service delivery systems to benefit the stateís vulnerable popu lation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178567,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178930,Latin America and Caribbean,Grenada,Pipeline,Grenada Second Recovery and Resilience Programmatic DPC,"The development objective of this proposed operation is to support Grenadaís recovery, through two pillars, (i) Promoting a greener and more climate-resilient economy; and (ii) Improving sustainability, inclusiveness and accountability of fiscal management.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178930,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P177823,Latin America and Caribbean,Dominican Republic,Pipeline,Dominican Republic Water Sector Modernization Program,The objectives of the Operation are to: (i) to improve the planning capacity and operational and commercial efficiency of selected w ater supply and sanitation institutions; and (ii) to increase access to safely managed water and sanitation services in selected wat er stressed areas.,"La Vega Water and Sewerage Corporation (CORAAVEGA), National Water and Sewerage Institute (INAPA), Santiago Water and Sewerage Corporation (CORAASAN), Ministry of Economy, Planning, and Development (MEPyD), National Institute for Hydraulic Resources (INDRHI)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177823,,,,,0,,,0,,Dominican Republic,Program-for-Results Financing,,Moderate,,,,,
P180456,Latin America and Caribbean,Argentine Republic,Pipeline,"Access to Sustainable Finance for Micro, Small and Medium Enterprises Project","Promote access to sustainable finance for micro, small and medium enterprises.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P180456,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180676,Latin America and Caribbean,Republic of Colombia,Pipeline,Colombia Sustainable Development of Family Farming,The Development Objective is to improve access to markets and increase adoption of climate smart technologies by family farmers.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180676,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P068390,Latin America and Caribbean,United Mexican States,Dropped,Off-Grid Rural Electrification Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P068390,,,,,0,,,0,,,Specific Investment Loan,C,,(Historic)Other power and energy conversion,,,,
P007616,Latin America and Caribbean,United Mexican States,Closed,Water Supply and Sewerage Project (02) - Mexico City,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007616,,,,,,,,,,,Specific Investment Loan,,,(Historic)Urban water supply,,,,
P007619,Latin America and Caribbean,United Mexican States,Closed,POWER XII,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007619,,,,,,,,,,,Specific Investment Loan,,,(Historic)Electric power and other energy adjustment,,,,
P008042,Latin America and Caribbean,Republic of Peru,Dropped,Power Generation Competitive Market Expansion Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008042,,,,,,,,,,,Specific Investment Loan,A,,,,,,
P007478,Latin America and Caribbean,Jamaica,Dropped,SMALL FARMER DEVELOPMENT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007478,,,,,,,,,,,Specific Investment Loan,C,,,,,,
P006885,Latin America and Caribbean,Republic of Colombia,Dropped,Technology and Skills Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006885,,,,,,,,,,,Specific Investment Loan,B,,,,,,
P035723,Latin America and Caribbean,Co-operative Republic of Guyana,Dropped,Secondary Towns Infrastructure Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P035723,,,,,0,,,0,,,Sector Investment and Maintenance Loan,A,,(Historic)Urban development adjustment,,,,
P006523,Latin America and Caribbean,Federative Republic of Brazil,Dropped,Minas Gerais State Highway Management Project,"THE PROJECT WOULD INCLUDE ROAD REHABILITATION, MAINTENANCE AND UPGRADING WORKS IN THE STATE OF MINAS GERAIS, AND AN INSTITUTIONAL COMPONENT TO INCREASE PRIVATE SECTOR PARTICIPATION THROUGH CONCESSIONS AND MAINTENANCE MANAGEMENT CONTRACTS AND TO RESTRUCTURE THE STATE HIGHWAY AGENCY.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P006523,,,,,0,,,0,,,Sector Investment and Maintenance Loan,B,,Roads and highways,,,,
P006545,Latin America and Caribbean,Federative Republic of Brazil,Dropped,SCIENCE/TECH3,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006545,,,,,,,,,,,Specific Investment Loan,C,,,,,,
P006146,Latin America and Caribbean,Plurinational State of Bolivia,Dropped,COMIBOL ENGR. LOAN,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006146,,,,,,,,,,,Specific Investment Loan,,,,,,,
P114890,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,Combining income and forest protection: aÁaÌ production,"To implement DM2008 project. Project will specifically engage 400 Southern Brazilian smallholders in the increase of aÁaÌ berry production from the juÁara tree (Euterpe edulis); equip a farmer#s cooperative processing plant; develop marketing initiatives; and raise participating farmer#s income by approximately 40%. Approximately 1,000 hectares will be covered with aÁaÌ production systems. The project will serve as a model for the JuÁara Network # a collaborative effort of organizations promoting aÁaÌ production in the Atlantic Forest.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P114890,,10/1/2011,,,200000,,,200000,,,Specific Investment Loan,,,Crops,,,,
P105550,Latin America and Caribbean,Republic of Ecuador,Dropped,Chimborazo Natural Resources Management Project (GEF),DON'T PUB DROPPED,,,https://projects.worldbank.org/en/projects-operations/project-detail/P105550,,,,,0,,,0,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",,,,
P106143,Latin America and Caribbean,Republic of Colombia,Dropped,First Water and Sanitation Departmental Modernization Adaptable Lending Program,"The objective is to improve the quality of water supply and sanitation services in urban, peri-urban, and rural areas of the three participating departments, moving towards complete coverage with continuous supply of potable water for urban areas and significant improvement in the coverage and quality of service in rural areas for water supply.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P106143,,,,,0,,,0,,,Adaptable Program Loan,B,,"Other Water Supply, Sanitation and Waste Management",,,,
P086792,Latin America and Caribbean,United Mexican States,Pipeline,Mexico - CF- Cruz Azul Wind Power (IFC),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P086792,,,,,0,,,0,,,Specific Investment Loan,,,Renewable Energy Biomass,Renewable Energy Geothermal,Renewable Energy Solar,,
P056270,Latin America and Caribbean,Republic of Trinidad and Tobago,Dropped,Judicial Services Reform Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P056270,,,,,0,,,0,,,Learning and Innovation Loan,C,,(Historic)Other public sector management,,,,
P089810,Latin America and Caribbean,Republic of Ecuador,Dropped,Justice Services for Economic and Social Development,Improve the management and delivery of justice services for economic and social development.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P089810,,,,,0,,,0,,,Technical Assistance Loan,C,,Other Public Administration,,,,
P084571,Latin America and Caribbean,Republica Bolivariana de Venezuela,Dropped,Judicial Conflict Resolution,"The Project would continue the previous loans' participatory design and implementation approaches.  It would involve: (i) piloting alternative conflict resolution mechanisms with the aim of  rapidly and sustainably increasing popular access to justice; (ii) expanding  to lower courts the reforms achieved in administration and citizen information access, with special attention to metropolitan Caracas, (due to the polarization in the city and the fact that it handles about 50 percent of the workload of the system); and (iii) deepening Judicial Branch transformation with new approaches and/or reinvigorated emphasis on providing access to justice to all, better decision making, governance, human resource management, and citizen participation.  Quantifiable perform",,,https://projects.worldbank.org/en/projects-operations/project-detail/P084571,,,,,0,,,0,,,Specific Investment Loan,C,,Other Public Administration,,,,
P126540,Latin America and Caribbean,Republic of Colombia,Dropped,Small-holder Market Access,"The objective is to increase the competitiveness of small holder agriculture in Colombia, which will build upon success of the Rural Productive Alliance II, to scale up the investments of Smallholders to participate in high value chains and enter into contractual arrangements with buyers.  The overall objective is to increase the competitiveness of small holder agriculture in Colombia. The project will build upon the success of the Rural Productive Alliance II  in order to scale up the investments to support small holders so that they can participate  in high value chains and enter into contractual arrangements with buyers (agribusinesses, exporters and supermarkets).  The project will purport to make the approach sustainable by involving the agroindustries and the rural financial institutions.  In addition, project identification will emphasize the various areas that  require public investments to improve the  competitiveness of the value chains that benefit small holders (for example agricultural innovation adoption, risk management, etc.).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P126540,,,,,0,,,0,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry","Agricultural markets, commercialization and agri-business",,,
P126838,Latin America and Caribbean,United Mexican States,Dropped,Second Phase Innovation for Competitiveness APL,"The second phase project development objective is to strengthen the capacity of CONACYT and state level STI institutions to formulate innovation policies and to improve the effectiveness of the Borrower's Innovation System. 
This will be achieved by: 
?	Strengthening statesí capacities to formulate, implement and evaluate policies and programs to foster innovation; 
?	Continuing to support the formation and supply of a qualified and skilled labor force in the fields of science and technology; 
?	Supporting the establishment and development of intermediary agents to accelerate the process of technology transfer  to the productive sector; and
?	Strengthening CONACYTís institutional capacity to implement a multi-annual, strategic plan to monitor and evaluate its portfolio of projectsand programs.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P126838,,,,,0,,,0,,,Adaptable Program Loan,B,,"Other Industry, Trade and Services",Tertiary Education,Central Government (Central Agencies),,
P171351,Latin America and Caribbean,Republic of Paraguay,Dropped,Paraguay Forestry Project,Increase sustainable management in Paraguay's forest sector and provide immediate and effective emergency support in case of an Elig ible Crisis or Emergency,,,https://projects.worldbank.org/en/projects-operations/project-detail/P171351,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P172236,Latin America and Caribbean,Republic of Peru,Pipeline,SEDAPAL Preparing for the Future,The Project Development Objective (PDO) is to increase access to and improve the reliability and resilience of WSS services in selec ted areas of Lima,,,https://projects.worldbank.org/en/projects-operations/project-detail/P172236,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P177533,Latin America and Caribbean,Republic of Chile,Pipeline,"Chile Green Hydrogen Facility to Support a Green, Resilient and Inclusive Economic Development",The Project Development Objective is to support the development of the green hydrogen industry in Chile.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P177533,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P176714,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,FICO-FIOL / East-West Freight Rail Corridor,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P176714,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P154829,Latin America and Caribbean,St. Lucia,Dropped,Saint Lucia Disaster Risk Management Development Policy Credit with a Catastrophe Deferred Drawdown Option,The development objective of the Program is to support the Government of Saint Lucia in: (a) strengthening the legal and institution al framework for increased disaster and climate resilience in priority sectors; and (b) improving the management of fiscal risks ass ociated with natural disasters and climate change.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P154829,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P157311,Latin America and Caribbean,Republic of Panama,Dropped,PA: Improving Access and Continuity of Health Care IPF,The Program for Results will support the Government of Panama in the reorganization of the health networks to increase continuity o f care and provide culturally appropriate health services in selected areas.,,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P157311,,,,,0,,,0,,,Investment Project Financing,A,,,,,,
P161164,Latin America and Caribbean,Argentine Republic,Dropped,Argentina Open Data Readiness Assessments,"The objective is to support Argentina advance and strengthen the country‚Äôs Open Data initiative, including open access to their national statistical data and other data. By opening data, Argentina will increase government transparency, provide information for evidence-based decision-making, improve public sector service delivery, increase economic opportunities and foster citizen engagementin public policies and projects. Open Data helps increase the use of statistics that governments produce, a key action item in the Busan Action Plan for Statistics.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P161164,,,,,,,,,,,Investment Project Financing,C,,,,,,
P178595,Latin America and Caribbean,Jamaica,Pipeline,Jamaica Education Project,"The Project Development Objective (PDO) is to improve teaching practices and learning conditions in secondary education, and the use  of information for decision-making in the education system.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178595,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178842,Latin America and Caribbean,Republic of Peru,Pipeline,Lima Traffic Management and Sustainable Transport,"To increase transport system efficiency, environmental quality, and road safety in the intervention areas of the LMA.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178842,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179088,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,Progest„o Tocantins: Public Sector Management Efficiency,Improve efficiency in public resource management in selected departments of the State of Tocantins,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179088,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179182,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,Rio de Janeiro Fiscal Management and Sustainable Development Policy Loan,"The Program Development Objective of this programmatic series is to support the Municipality of Rio de Janeiro in: (i) strengthening  fiscal management to improve medium-term fiscal sustainability; and (ii) accelerating the transition towards a low-carbon, resilien t and inclusive urban development .",,,https://projects.worldbank.org/en/projects-operations/project-detail/P179182,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P179534,Latin America and Caribbean,Argentine Republic,Pipeline,Strengthening the Digital Health Agenda in the Province of Buenos Aires,Increase access to health services and improve coordination and continuity of care in the public healthcare network of the Province of Buenos Aires.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179534,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179861,Latin America and Caribbean,Republic of Costa Rica,Pipeline,Second Costa Rica Disaster Risk Management Development Policy Loan with a CAT DDO,The PDO is to enhance the Government of Costa Ricaís capacity to manage disaster risk resulting from the occurrence of natural and h ealth related hazards and the impacts of climate change.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179861,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P180302,Latin America and Caribbean,Dominican Republic,Pipeline,Public Administration Reform for Citizen and Business Centric Public Services,"The project development objective (PDO) is to improve the efficiency, accessibility, and responsiveness of selected administrative s ervices for citizens and businesses.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P180302,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180429,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,Bahia Sustainable Rural Development Project - Phase 2,"To (i) improve the infrastructure, services and integration of the productive organizations to the markets; (ii) increase the income  of the productive organizations and of the people in the rural area; (iii) improve the access to water and sanitation; and (iv) pro vide capacity building to the rural families to enable them to be more resilient to climate change, through technical assistance, in novation and natural resources management.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P180429,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180477,Latin America and Caribbean,Republic of Ecuador,Pipeline,PROMOTING ACCESS TO FINANCE FOR PRODUCTIVE PURPOSES FOR MSMES - ADDITIONAL FINANCE,"The project development objective is to promote access to finance for productive purposes for micro, small and medium enterprises in  the context of the COVID-19 crisis.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P180477,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180534,Latin America and Caribbean,Republic of Colombia,Pipeline,Effective Universal Health Coverage and financial sustainability in the health sector in Colombia,To achieve effective universal health coverage for the most vulnerable and improve the financial sustainability of the health sector,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180534,,,,,0,,,0,,,Program-for-Results Financing,,,,,,,
P180688,Latin America and Caribbean,Republic of Ecuador,Pipeline,Strengthening the Resilience of Ecuadorian Schools,The objective of the Project is to improve the learning conditions and increase the resilience of the Ecuadorian education system.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180688,,,,,0,,,0,,,Investment Project Financing,,,,,,,
