Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P088966,Latin America and Caribbean,Federative Republic of Brazil,Closed,BR Municipal APL: Teresina Enhancing Municipal Governance and Quality of Life Project,"The objectives of the project are to (i) modernize and improve the management capacity of Teresina Municipal Government in the financial, urban, environmental, service-delivery, and economic development fields; and (ii) improve the quality of life of the low-income population of the Lagoas do Norte region of the city.",Municipality of Teresina,,https://projects.worldbank.org/en/projects-operations/project-detail/P088966,2008-03-27T00:00:00Z,4/15/2022,,,44470000,,,44470000,,Municipality of Teresina,Investment Project Financing,A,,Sub-National Government,Social Protection,Urban Transport,,
P106993,Latin America and Caribbean,Republic of Guatemala,Closed,Integrated Financial Management Additional Financing,"The project restructuring and additional financing is expected to deepen and consolidate reforms initiated under the SIAF project geared to increase public sector efficiency and transparency at the central and municipal levels in the areas of public finance planning, management, and control by strengthening the processes and systems and supporting the institutionalization of these processes and systems through the transfer of ownership to the relevant institutions.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P106993,2008-03-27T00:00:00Z,,,,20000000,,,20000000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Sub-National Government,,,
P095169,Latin America and Caribbean,Latin America,Closed,Latin America: Multi-Country Capacity-Building for Compliance with the Cartagena Protocol on Biosafety,"The GEO of the project is to strengthen the capacity in the four participating countries to implement the Cartagena Protocol on Biosafety. Specifically, it aims to strengthen the technical capacity in knowledge generation for biosafety risk assessment and management; and strengthen the biosafety decision-making capacity.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P095169,2008-03-25T00:00:00Z,6/30/2012,,,12000000,,,12000000,,,Specific Investment Loan,C,,Crops,"Other Agriculture, Fishing and Forestry","Agricultural Extension, Research, and Other Support Activities",,
P106433,Latin America and Caribbean,Republic of Paraguay,Closed,Pilot Community Development Additional Financing,"Contribute to poverty reduction among poor urban and rural households of in the departments of Itapúa, Misiones and Ñeembucú departm ents, by supporting actions that promote poverty reduction, generation of social capital and social inclusion.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P106433,2008-03-25T00:00:00Z,,,,12500000,,,12500000,,,Specific Investment Loan,B,,Social Protection,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),,
P100806,Latin America and Caribbean,Argentine Republic,Closed,AR Sustainable Natural Resources Management (formerly Sustainable Forestry Development),"Improve the sustainable and efficient management of forest resources, conserve biodiversity in protected areas and forest landscapes, and integrate small producers into forestry development and conservation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P100806,2008-03-18T00:00:00Z,3/15/2016,,,71800000,,,71800000,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),Forestry,,
P101322,Latin America and Caribbean,Grenada,Closed,GD TAC,The project development objectives are (i) to improve the efficiency and effectiveness of Customs; (ii) to improve the efficiency of tax administration and decrease transaction costs of paying taxes and consequently increase tax compliance; (iii) to enhance the Government's support for exports through improving access to trade information and the strengthening the capacity of the Bureau of Standards to provide conformity assessment and quality assurance; and (iv) to modernize investment promotion.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P101322,2008-03-13T00:00:00Z,6/30/2012,,,2800000,,,2800000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P101084,Latin America and Caribbean,Plurinational State of Bolivia,Closed,BO:  Investing in Children and Youth,"The proposed Project seeks to assist the Government of Bolivia in strengthening the effectiveness of its social protection system by supporting the design, financing and implementation of two flagship interventions of the social protection network strategy, while enhancing its capacity to coordinate and monitor programs that are part of the social protection network. In this context, the development objectives of the proposed Project are to: (i) contribute to a reduction in the prevalence of chronic malnutrition in children ages 0-2 years old living in the most vulnerable rural areas of the country; (ii) improve the management and operation of a skills development program for low income youth to enhance its effectiveness in increasing their ability to find and maintain a good quality job; and (iii) improve Government capacity to design and manage a coherent, measurable, and effective social protection network in the medium term.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P101084,2008-03-11T00:00:00Z,6/30/2015,,,19550000,,,19550000,,,Specific Investment Loan,C,,Social Protection,Central Government (Central Agencies),,,
P108974,Latin America and Caribbean,Republic of Nicaragua,Closed,Nicaragua Hurricane Felix Emergency Recovery Project,To support the sustainable recovery of the communities affected by Huricane Felix in the North Atlantic Autonomous Region (RAAN) of Nicaragua,,,https://projects.worldbank.org/en/projects-operations/project-detail/P108974,2008-03-06T00:00:00Z,12/31/2014,,,17000000,,,17000000,,,Emergency Recovery Loan,B,,"Other Agriculture, Fishing and Forestry",Housing Construction,Social Protection,,
P105164,Latin America and Caribbean,Republic of Colombia,Closed,"Second Student Loan Support Project, APL Phase I",The development objectives of the proposed program are to (a) improve coverage by increasing the enrollment and graduation rates of students in tertiary education; (b) improve equity by increasing enrollment and graduation rates of tertiary education students from economically disadvantaged backgrounds; and (c) increase and diversify the sources of alternative funding available to ICETEX in order to increase ICETEX's sustainability.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P105164,2008-03-04T00:00:00Z,6/30/2013,,,537300000,,,537300000,,,Adaptable Program Loan,C,,Tertiary Education,,,,
P083997,Latin America and Caribbean,Federative Republic of Brazil,Closed,Alto Solimoes Basic Services and Sustainable Development Project in Support of the Zona Franca Verde Program,"The overall APL Phase I project objective is to improve the economic and social conditions based on the sustainable use of natural resources in the interior of State of Amazonas with a special focus in the Alto Solimoes Region.  Primary objectives include:  (i) raising income, (ii) increasing access to potable water and basic sanitation; and (iii) improving health outcomes of targeted populations.  A secondary objective is to improve the management capacity and administrative efficiency of the states public sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P083997,2008-02-26T00:00:00Z,6/25/2014,,,35000000,,,35000000,,,Adaptable Program Loan,A,,Sub-National Government,"Other Water Supply, Sanitation and Waste Management","Other Agriculture, Fishing and Forestry",,
P116936,Latin America and Caribbean,Republic of Haiti,Closed,LICUS GRANT WB-UN/MINUSTAH MARTISSANT ROAD REHABILITATION PROJECT,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P116936,2008-02-22T00:00:00Z,6/30/2010,,,903000,,,903000,,,Specific Investment Loan,B,,Roads and highways,"Other Water Supply, Sanitation and Waste Management",,,
P106427,Latin America and Caribbean,Federative Republic of Brazil,Closed,Rio de Janeiro Mass Transit - Additional Financing,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P106427,2008-02-12T00:00:00Z,,,,44000000,,,44000000,,,Specific Investment Loan,B,,Urban Transport,,,,
P106689,Latin America and Caribbean,Republic of Haiti,Closed,Haiti Emergency Recovery and Disaster Management (Additional Financing),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P106689,2008-01-31T00:00:00Z,,,,7400000,,,7400000,,,Emergency Recovery Loan,B,,Social Protection,Irrigation and Drainage,Other Education,,
P094715,Latin America and Caribbean,Federative Republic of Brazil,Closed,National Biodiversity Mainstreaming and Institutional Consolidation Project,Promote mainstreaming of biodiversity at national level in key government and private sector planning strategies and practices; as well as consolidate and strengthen institutional capacity to produce and  disseminate biodiversity information and concepts.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P094715,2008-01-31T00:00:00Z,12/31/2014,,,97000000,,,97000000,"22,000,000",,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),Forestry,,
